Date,Age,Gender,City,City (Updated),Tier,Occupation,Other Occupation,CRY Source,Other CRY Source,Volunteering Location Preference,Changed/Unchanged
05/30/2025,22.0,Male,new delhi,Delhi,,College/University Student,,CRY Website,,Delhi,Changed
05/30/2025,15.0,Male,Gurgaon,Gurgaon,,School Student,,CRY Website,,Delhi,Unchanged
05/30/2025,14.0,Female,Chandigarh,Chandigarh,,School Student,,Social Media Sites,,Delhi,Unchanged
05/30/2025,16.0,Female,Gurgaon,Gurgaon,,School Student,,Family/Friend,,Delhi,Unchanged
05/29/2025,22.0,Female,New Delhi,Delhi,,College/University Student,,Social Media Sites,,Delhi,Changed
05/29/2025,13.0,Female,Gurgaon,Gurgaon,,School Student,,Others,,Delhi,Unchanged
05/29/2025,16.0,Female,New Delhi,Delhi,,School Student,,CRY Website,,Delhi,Changed
05/29/2025,17.0,Female,Rudrapur,Rudrapur,,School Student,,Family/Friend,,Delhi,Unchanged
05/29/2025,16.0,Male,Bulandshahr ,Bulandshahr,,School Student,,Social Media Sites,,Delhi,Unchanged
05/29/2025,29.0,Female,delhi,Delhi,,Other,lawyer,CRY Website,,Delhi,Unchanged
05/29/2025,25.0,Female,New Delhi,Delhi,,Working Professional,,CRY Website,,Delhi,Changed
05/29/2025,16.0,Female,New Delhi ,Delhi,,School Student,,Social Media Sites,,Delhi,Changed
05/29/2025,20.0,Female,Delhi,Delhi,,College/University Student,,Social Media Sites,,Delhi,Unchanged
05/29/2025,16.0,Male,Bulandshahr,Bulandshahr,,School Student,,CRY Website,,Delhi,Unchanged
05/29/2025,15.0,Female,Gurgaon,Gurgaon,,School Student,,Social Media Sites,,Delhi,Unchanged
05/28/2025,20.0,Male,New Delhi,Delhi,,College/University Student,,CRY Website,,Delhi,Changed
05/28/2025,16.0,Female,Ghaziabad,Ghaziabad,,School Student,,CRY Volunteers/Interns,,Delhi,Unchanged
05/28/2025,16.0,Female,Gurgaon,Gurgaon,,School Student,,Others,,Delhi,Unchanged
05/28/2025,19.0,Female,new delhi ,Delhi,,College/University Student,,CRY Volunteers/Interns,,Delhi,Changed
05/28/2025,15.0,Female,Dwarka,Dwarka,,School Student,,CRY Website,,Delhi,Unchanged
05/28/2025,15.0,Male,New Delhi,Delhi,,School Student,,CRY Volunteers/Interns,,Delhi,Changed
05/28/2025,22.0,Male,DELHI,Delhi,,College/University Student,s,CRY Website,,Delhi,Unchanged
05/28/2025,15.0,Male,Budhlada ,Budhlada,,School Student,,Others,,Delhi,Unchanged
05/28/2025,15.0,Male,Budhlada ,Budhlada,,School Student,,Others,,Delhi,Unchanged
05/28/2025,18.0,Female,jaipur,Jaipur,,College/University Student,,Family/Friend,,Delhi,Unchanged
05/28/2025,27.0,Male,New Delhi,Delhi,,Working Professional,,CRY Website,,Delhi,Changed
05/28/2025,16.0,Female,Noida,Noida,,School Student,,Social Media Sites,,Delhi,Unchanged
05/28/2025,39.0,Female,Delhi,Delhi,,Personal Business,,CRY Website,,Delhi,Unchanged
05/28/2025,24.0,Female,Gurgaon ,Gurgaon,,Working Professional,,CRY Website,,Delhi,Unchanged
05/27/2025,23.0,Female,Lucknow,Lucknow,,College/University Student,,CRY Website,,Delhi,Unchanged
05/27/2025,16.0,Female,Ghaziabad ,Ghaziabad,,School Student,,Social Media Sites,,Delhi,Unchanged
05/27/2025,22.0,Male,New Delhi ,Delhi,,College/University Student,,Family/Friend,,Delhi,Changed
05/27/2025,24.0,Male,Delhi,Delhi,,Working Professional,,Social Media Sites,,Delhi,Unchanged
05/27/2025,20.0,Male,Rohini,Rohini,,College/University Student,,Family/Friend,,Delhi,Unchanged
05/27/2025,13.0,Female,Delhi,Delhi,,School Student,,CRY Website,,Delhi,Unchanged
05/27/2025,28.0,Male,Gurgaon ,Gurgaon,,Working Professional,,CRY Website,,Delhi,Unchanged
05/27/2025,20.0,Female,New delhi,Delhi,,College/University Student,,CRY Website,,Delhi,Changed
05/27/2025,16.0,Female,Delhi,Delhi,,School Student,,CRY Website,,Delhi,Unchanged
05/27/2025,17.0,Female,delhi,Delhi,,School Student,,Others,,Delhi,Unchanged
05/27/2025,17.0,Female,delhi,Delhi,,School Student,,Others,,Delhi,Unchanged
05/27/2025,20.0,Male,Lucknow,Lucknow,,College/University Student,,CRY Website,,Delhi,Unchanged
05/27/2025,17.0,Female,New Delhi,Delhi,,Other,12th graduate,Others,,Delhi,Changed
05/27/2025,16.0,Female,delhi,Delhi,,School Student,,Family/Friend,,Delhi,Unchanged
05/27/2025,28.0,Female,delhi,Delhi,,Working Professional,,CRY Website,,Delhi,Unchanged
05/27/2025,16.0,Male,Ghaziabad ,Ghaziabad,,School Student,,CRY Website,,Delhi,Unchanged
05/27/2025,23.0,Female,Chandigarh ,Chandigarh,,College/University Student,,Others,,Delhi,Unchanged
05/27/2025,18.0,Female,Chandausi,Chandausi,,College/University Student,,Social Media Sites,,Delhi,Unchanged
05/27/2025,24.0,Female,Amritsar,Amritsar,,College/University Student,,CRY Website,,Delhi,Unchanged
05/27/2025,18.0,Female,MUGHALSARAI,Mughalsarai,,College/University Student,,Online ads and Posts,,Delhi,Unchanged
05/26/2025,28.0,Male,Gurgaon ,Gurgaon,,Working Professional,,CRY Website,,Delhi,Unchanged
05/26/2025,59.0,Male,Ghaziabad,Ghaziabad,,Retired,,Online ads and Posts,,Delhi,Unchanged
05/26/2025,24.0,Male,Noida,Noida,,Working Professional,,CRY Website,,Delhi,Unchanged
05/26/2025,17.0,Female,Prayagaraj,Prayagaraj,,School Student,,Others,,Delhi,Unchanged
05/26/2025,27.0,Female,New Delhi ,Delhi,,Working Professional,,Others,,Delhi,Changed
05/26/2025,17.0,Female,New Delhi,Delhi,,School Student,,CRY Website,,Delhi,Changed
05/26/2025,14.0,Female,Delhi ,Delhi,,School Student,,Others,,Delhi,Unchanged
05/26/2025,18.0,Male,Mathura,Mathura,,College/University Student,,CRY Website,,Delhi,Unchanged
05/26/2025,19.0,Female,CHENNAI,Chennai,,College/University Student,,Social Media Sites,,Delhi,Unchanged
05/26/2025,19.0,Female,Faridabad ,Faridabad,,School Student,,Family/Friend,,Delhi,Unchanged
